CarCode,shiftlimit,revlimit,torquevol,torquepoint,torqueA,torqueB,torqueC,torqueD,torqueE,torqueF,torqueG,torqueH,torqueI,torqueJ,torqueK,torqueL,torqueM,torqueN,torqueO,torqueP,torqueQ,torqueR,torqueS,torqueT,torqueU,torqueV,torqueW,torqueX,rpmA,rpmB,rpmC,rpmD,rpmE,rpmF,rpmG,rpmH,rpmI,rpmJ,rpmK,rpmL,rpmM,rpmN,rpmO,rpmP,rpmQ,rpmR,rpmS,rpmT,rpmU,rpmV,rpmW,rpmX
3403,6300.0,6500.0,100.0,12.0,11.27,12.1,12.95,13.8,14.66,15.3,15.24,14.76,14.37,14.03,13.4,10.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,6200.0,7000.0,100.0,13.0,22.09,35.7,35.7,35.7,35.7,35.7,35.7,35.0,31.5,28.6,26.3,24.0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,6200.0,7000.0,100.0,13.0,19.71,32.6,32.6,32.6,32.6,32.6,32.6,30.6,27.5,25.0,22.9,19.2,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,6500.0,7500.0,100.0,14.0,19.55,23.62,28.53,33.7,33.7,33.7,33.7,33.7,33.7,33.07,30.6,27.05,23.26,19.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,3800.0,4000.0,100.0,7.0,6.36,7.52,8.4,8.33,7.86,7.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,3800.0,4000.0,100.0,7.0,6.36,7.52,8.4,8.33,7.86,7.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3423,6000.0,6500.0,100.0,12.0,28.8,37.35,44.1,49.04,51.92,53.2,52.87,52.18,51.32,49.3,40.19,29.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,7600.0,8000.0,100.0,15.0,12.61,13.18,13.62,14.3,14.82,15.49,16.36,17.02,17.6,17.24,17.02,16.82,16.69,16.42,14.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3457,8000.0,8300.0,100.0,16.0,15.23,17.0,18.84,20.75,23.11,25.65,28.26,30.46,32.68,34.22,35.0,34.0,32.62,30.89,29.0,25.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,7500.0,8000.0,100.0,15.0,45.76,54.41,59.0,58.94,58.88,58.81,58.74,58.68,58.68,58.6,53.02,47.62,42.83,37.03,30.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,7500.0,8000.0,100.0,15.0,45.76,54.41,59.0,58.94,58.88,58.81,58.74,58.68,58.68,58.6,53.02,47.62,42.83,37.03,30.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2103,8200.0,8500.0,100.0,16.0,63.27,88.78,107.14,107.14,107.14,107.14,107.14,107.14,107.14,102.04,95.92,89.39,73.47,59.5,46.2,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3363,6000.0,6500.0,100.0,12.0,20.54,22.98,25.27,27.54,29.03,30.22,31.03,30.88,30.56,29.7,26.15,21.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3351,9500.0,10000.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,0.0,0.0,0.0,0.0
2087,7750.0,8000.0,100.0,15.0,36.73,55.1,69.39,69.39,69.39,69.39,69.39,69.39,69.39,68.16,65.31,60.5,56.12,51.02,44.9,43.5,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,10000.0,11500.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,7600.0,8000.0,100.0,15.0,29.07,44.78,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,51.39,47.39,44.0,41.06,32.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,6900.0,7000.0,100.0,13.0,74.2,92.0,116.7,144.0,169.7,187.1,186.9,185.6,185.1,184.7,184.5,181.8,151.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,7500.0,8000.0,100.0,15.0,35.5,40.6,47.2,52.4,58.1,61.9,65.8,68.7,70.8,73.5,76.0,74.2,71.0,61.3,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,9800.0,10000.0,100.0,19.0,28.6,28.6,28.6,28.6,26.0,22.4,19.5,17.3,15.6,14.2,13.0,12.0,11.2,10.4,9.8,9.2,8.7,8.2,7.21,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,0.0,0.0,0.0,0.0,0.0
2059,6500.0,7000.0,100.0,13.0,14.44,18.64,21.3,24.16,28.87,33.5,38.0,40.0,39.83,39.29,38.1,31.8,19.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316,7500.0,8000.0,100.0,15.0,9.98,11.8,13.78,15.52,17.18,18.39,19.49,20.21,20.66,19.44,17.81,16.49,15.3,13.57,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3406,6000.0,7000.0,100.0,13.0,39.1,59.3,65.6,68.3,71.9,78.17,84.2,87.5,89.9,88.5,85.64,73.5,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,9500.0,10000.0,100.0,20.0,61.49,73.04,77.57,80.8,81.63,84.14,89.87,92.49,97.38,98.74,99.47,99.16,98.56,95.91,92.58,91.27,89.81,88.36,86.41,77.1,0.0,0.0,0.0,0.0,1100.0,2900.0,3500.0,4100.0,4700.0,5300.0,5900.0,6500.0,7100.0,7200.0,7400.0,7500.0,7700.0,8300.0,8900.0,9000.0,9200.0,9300.0,9500.0,10000.0,0.0,0.0,0.0,0.0
2111,9500.0,10000.0,100.0,20.0,42.82,50.86,54.01,56.27,56.84,58.59,62.58,64.4,67.81,68.75,69.27,69.04,68.63,66.78,64.46,63.55,62.53,61.53,60.17,53.8,0.0,0.0,0.0,0.0,1100.0,2900.0,3500.0,4100.0,4700.0,5300.0,5900.0,6500.0,7100.0,7200.0,7400.0,7500.0,7700.0,8300.0,8900.0,9000.0,9200.0,9300.0,9500.0,10000.0,0.0,0.0,0.0,0.0
2108,14500.0,15000.0,100.0,20.0,76.8,91.22,96.88,100.92,101.95,105.08,112.24,115.52,121.62,123.32,124.23,123.84,123.09,119.78,115.62,113.98,112.16,110.36,107.92,99.0,0.0,0.0,0.0,0.0,1700.0,4500.0,5400.0,6300.0,7200.0,8100.0,9000.0,9900.0,10800.0,11000.0,11300.0,11500.0,11700.0,12600.0,13500.0,13800.0,14000.0,14200.0,14500.0,15000.0,0.0,0.0,0.0,0.0
2010,8000.0,8500.0,100.0,16.0,7.36,9.77,12.21,14.44,16.77,19.32,22.23,24.86,27.0,29.3,30.6,30.54,30.05,28.7,24.38,18.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,8000.0,9000.0,100.0,17.0,15.93,19.55,22.66,27.39,31.85,35.35,38.94,42.73,46.52,50.98,53.3,50.07,46.43,43.41,40.8,37.36,31.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,6500.0,7000.0,100.0,13.0,22.13,27.9,33.13,38.82,44.43,52.33,58.0,63.53,65.0,63.34,61.1,55.9,42.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3342,11500.0,12000.0,100.0,23.0,28.11,30.19,32.7,34.78,37.08,38.95,39.87,41.52,43.17,45.11,47.76,49.7,51.21,53.0,55.8,60.89,65.33,67.17,66.77,66.14,65.14,62.11,58.22,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,10500.0,11000.0,11500.0,12000.0,0.0
2060,14800.0,15000.0,100.0,24.0,1.58,1.6,1.6,1.64,1.72,1.75,1.82,1.87,1.924,1.97,1.988,2.003,2.021,2.051,2.095,2.087,2.153,2.233,2.324,2.389,2.5,2.567,2.298,1.9,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,10500.0,11000.0,11500.0,12000.0,12500.0,13000.0,13500.0,14000.0,14500.0,15000.0
2078,8500.0,8700.0,100.0,17.0,15.58,15.71,16.07,16.63,17.13,17.8,18.66,19.45,20.12,20.62,21.22,21.85,22.43,23.02,22.18,21.1,18.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,16800.0,17000.0,100.0,24.0,34.12,34.46,34.76,35.04,35.4,35.7,35.98,36.26,36.56,36.96,37.41,37.87,38.21,38.44,38.7,38.78,38.7,38.64,38.38,38.06,37.43,36.3,34.89,32.76,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,10500.0,11000.0,11500.0,12000.0,12500.0,13000.0,13500.0,14000.0,14500.0,15000.0,15500.0,16000.0,16500.0,17000.0
3374,18500.0,19000.0,100.0,24.0,30.73,30.99,31.31,31.63,31.88,32.17,32.38,32.65,32.9,33.23,33.53,33.86,34.15,34.42,34.69,34.76,34.7,34.59,34.36,33.97,33.33,32.5,31.3,29.39,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,10500.0,11000.0,11500.0,12000.0,12500.0,13000.0,13500.0,14000.0,14500.0,15000.0,15500.0,16000.0,16500.0,17000.0,17500.0,18000.0,18500.0,19000.0
2156,14000.0,14500.0,100.0,24.0,3.76,4.44,5.13,5.81,6.51,7.22,7.89,8.57,9.16,9.75,10.24,10.74,11.12,11.49,11.78,12.0,12.07,12.0,11.89,11.77,11.61,11.4,10.84,10.3,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,10500.0,11000.0,11500.0,12000.0,12500.0,13000.0,13500.0,14000.0,14500.0
2121,8300.0,8500.0,100.0,18.0,21.43,25.0,29.59,34.69,38.27,40.31,40.82,40.82,40.82,40.82,40.82,40.82,40.51,39.08,37.55,36.43,35.0,33.67,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,7800.0,8000.0,8250.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,9500.0,10000.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2117,7500.0,8000.0,100.0,15.0,32.78,35.56,38.4,40.86,42.82,45.73,48.19,50.08,51.28,52.0,51.85,51.66,51.2,46.74,40.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3376,6200.0,6500.0,100.0,12.0,22.0,24.56,26.64,28.6,30.45,31.94,33.2,33.07,32.55,31.88,30.3,23.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3396,39500.0,40000.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3479,39500.0,40000.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3417,39500.0,40000.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,7600.0,8000.0,100.0,16.0,20.11,23.25,26.08,28.87,31.29,34.35,37.62,41.86,47.07,50.5,52.7,53.4,51.74,49.5,43.36,34.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3414,8500.0,8700.0,100.0,17.0,29.64,36.66,42.79,48.52,54.26,59.05,63.06,66.74,69.81,71.59,72.86,73.5,72.48,70.58,68.86,66.2,54.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2123,13000.0,13500.0,100.0,24.0,27.95,30.07,32.61,34.49,36.07,37.46,38.95,40.35,42.36,44.48,45.92,47.0,47.0,47.0,47.0,44.72,42.56,40.59,38.86,37.27,35.88,34.87,32.76,30.26,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,10500.0,11000.0,11500.0,12000.0,12500.0,13000.0,13500.0
2118,8800.0,9000.0,100.0,17.0,30.53,32.83,35.71,39.27,43.16,46.8,52.23,58.0,64.0,68.66,70.46,71.2,71.1,70.36,69.39,67.7,62.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3360,8000.0,8500.0,100.0,16.0,35.94,44.12,52.18,58.42,64.72,71.55,77.72,81.55,84.0,83.66,82.79,81.55,79.93,76.48,64.72,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,8500.0,9000.0,100.0,17.0,40.73,45.7,50.57,57.17,63.48,70.94,78.97,84.89,86.81,86.14,85.66,85.37,84.8,83.98,80.6,67.78,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3475,12700.0,13000.0,100.0,23.0,10.41,12.4,14.18,15.74,17.15,18.27,19.22,20.98,23.87,31.63,35.0,37.48,39.16,38.77,40.29,42.0,43.3,41.77,40.4,40.64,40.76,39.3,36.89,0.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,10500.0,11000.0,11500.0,12000.0,12500.0,13000.0,0.0
3388,5500.0,6000.0,100.0,11.0,28.11,38.34,46.26,52.17,56.12,58.85,60.29,61.21,61.26,55.7,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,7000.0,7500.0,100.0,14.0,38.44,58.7,66.2,66.2,66.2,66.2,66.2,66.2,66.2,63.87,60.77,56.2,47.61,37.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,6400.0,7000.0,100.0,13.0,38.91,67.52,81.63,81.63,81.63,81.63,81.63,81.63,80.16,76.2,66.71,57.41,46.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2076,6400.0,7000.0,100.0,13.0,40.44,69.24,82.24,83.53,83.53,83.32,83.14,82.87,82.0,78.1,69.15,59.67,49.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3441,5800.0,6000.0,100.0,11.0,17.9,21.11,24.09,26.49,27.58,28.25,28.72,28.6,26.01,22.41,17.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,7000.0,7500.0,100.0,14.0,25.3,34.65,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.55,43.52,43.5,35.0,21.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2095,7500.0,8000.0,100.0,15.0,103.5,100.5,79.0,68.0,59.6,55.6,53.5,52.4,52.0,51.6,51.0,50.5,50.4,48.75,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,7000.0,7500.0,100.0,14.0,37.01,42.93,52.18,59.23,62.87,64.5,64.5,64.5,64.5,64.5,64.5,62.49,58.6,44.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,6800.0,7000.0,100.0,13.0,39.51,46.33,58.03,65.48,68.72,70.0,70.0,70.0,70.0,70.0,70.0,66.16,59.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,7500.0,8000.0,100.0,15.0,25.72,31.57,38.24,45.66,51.51,57.73,60.43,66.0,69.73,72.45,72.2,72.05,71.9,71.5,62.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3332,6800.0,7000.0,100.0,14.0,8.37,18.37,27.55,33.67,34.69,34.69,34.69,34.69,34.69,34.69,33.95,32.55,28.06,24.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
